dataset,explain_graph,explainer_name,true_label_as_target,hard_mask,seed,gnn_train_scores__prec,gnn_train_scores__recall,gnn_train_scores__f1-score,gnn_train_scores__acc,gnn_train_scores__roc_auc,gnn_test_scores__prec,gnn_test_scores__recall,gnn_test_scores__f1-score,gnn_test_scores__acc,gnn_test_scores__roc_auc,initial_edge_mask_infos__mask_size,initial_edge_mask_infos__mask_entropy,initial_edge_mask_infos__max_avg,infos__dataset,infos__explainer,infos__number_of_edges,infos__num_test,infos__num_test_final,infos__groundtruth target,infos__time,infos__edge_mask_sparsity_init,infos__edge_mask_size_init,transformed_mask_infos__mask_entropy,transformed_mask_infos__mask_size,transformed_mask_infos__max_avg,transformed_mask_infos__topk,fidelity__fidelity_acc+,fidelity__fidelity_acc-,fidelity__fidelity_prob+,fidelity__fidelity_prob-,fidelity__topk,fidelity__fidelity_gnn_acc+,fidelity__fidelity_gnn_acc-,fidelity__fidelity_gnn_prob+,fidelity__fidelity_gnn_prob-
ebay_small,False,random,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,True,0.0114,0.0009989165892566021,1513147.98,2.9957322735465266,20.0,0.9999918099699407,20,0.28,1.0,-0.12897945940494537,-0.26136335730552673,20,,,,
ebay_small,False,random,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,True,0.0114,0.0009989165892566021,1513147.98,3.2188758248566893,25.0,0.9999885084120399,25,0.28,1.0,-0.12897945940494537,-0.26136335730552673,25,,,,
ebay_small,False,random,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,True,0.0114,0.0009989165892566021,1513147.98,3.9120230053818847,50.0,0.9999778930721128,50,0.28,1.0,-0.12897945940494537,-0.26136335730552673,50,,,,
ebay_small,False,random,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,True,0.0114,0.0009989165892566021,1513147.98,4.6051701858077,100.0,0.9999602098660714,100,0.28,1.0,-0.12897945940494537,-0.26136335730552673,100,,,,
ebay_small,False,random,False,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,False,0.0112,0.0009989165892566021,1513147.98,0.0,1.0,1.0,1,,,,,1,0.28,1.0,0.13803446292877197,0.26657208800315857
ebay_small,False,random,False,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,False,0.0112,0.0009989165892566021,1513147.98,1.6094379124335152,5.0,0.9999974017047879,5,,,,,5,0.28,1.0,0.13803446292877197,0.26657208800315857
ebay_small,False,random,False,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,False,0.0112,0.0009989165892566021,1513147.98,2.3025850929919156,10.0,0.9999947619723217,10,,,,,10,0.28,1.0,0.13803446292877197,0.26657208800315857
ebay_small,False,random,False,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,False,0.0112,0.0009989165892566021,1513147.98,2.7080502010978513,15.0,0.9999930444123105,15,,,,,15,0.28,1.0,0.13803446292877197,0.26657208800315857
ebay_small,False,random,False,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,False,0.0112,0.0009989165892566021,1513147.98,2.9957322735465266,20.0,0.9999918099699407,20,,,,,20,0.28,1.0,0.13803446292877197,0.26657208800315857
ebay_small,False,random,False,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,False,0.0112,0.0009989165892566021,1513147.98,3.2188758248566893,25.0,0.9999885084120399,25,,,,,25,0.28,1.0,0.13803446292877197,0.26657208800315857
ebay_small,False,random,False,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,False,0.0112,0.0009989165892566021,1513147.98,3.9120230053818847,50.0,0.9999778930721128,50,,,,,50,0.28,1.0,0.13803446292877197,0.26657208800315857
ebay_small,False,random,False,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,1513147.98,14.037575165799693,0.4872136302333412,ebay_small,random,1514661,100,100,False,0.0112,0.0009989165892566021,1513147.98,4.6051701858077,100.0,0.9999602098660714,100,,,,,100,0.28,1.0,0.13803446292877197,0.26657208800315857
ebay_small,False,distance,True,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,0.0,1.0,1.0,1,0.03,1.0,-0.004495175089687109,-0.26136335730552673,1,,,,
ebay_small,False,distance,True,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,1.5825664576513825,5.0,0.9624000000000007,5,0.03,1.0,-0.004495175089687109,-0.26136335730552673,5,,,,
ebay_small,False,distance,True,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,2.247361877249782,10.0,0.5281833333333333,10,0.03,1.0,-0.004495175089687109,-0.26136335730552673,10,,,,
ebay_small,False,distance,True,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,2.6523407073287397,15.0,0.5131833333333333,15,0.03,1.0,-0.004495175089687109,-0.26136335730552673,15,,,,
ebay_small,False,distance,True,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,2.9394459432978777,19.97,0.5098416666666666,20,0.03,1.0,-0.004495175089687109,-0.26136335730552673,20,,,,
ebay_small,False,distance,True,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,3.15898897881962,24.85,0.4766583333333333,25,0.03,1.0,-0.004495175089687109,-0.26136335730552673,25,,,,
ebay_small,False,distance,True,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,3.806667852963116,47.77,0.45828333333333354,50,0.03,1.0,-0.004495175089687109,-0.26136335730552673,50,,,,
ebay_small,False,distance,True,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,4.428601404063584,91.89,0.44990000000000024,100,0.03,1.0,-0.004495175089687109,-0.26136335730552673,100,,,,
ebay_small,False,distance,False,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,False,11.3729,0.47646414610265986,792979.34,0.0,1.0,1.0,1,,,,,1,0.03,1.0,0.019176756963133812,0.26657208800315857
ebay_small,False,distance,False,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,False,11.3729,0.47646414610265986,792979.34,1.5825664576513825,5.0,0.9624000000000007,5,,,,,5,0.03,1.0,0.019176756963133812,0.26657208800315857
ebay_small,False,distance,False,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,False,11.3729,0.47646414610265986,792979.34,2.247361877249782,10.0,0.5281833333333333,10,,,,,10,0.03,1.0,0.019176756963133812,0.26657208800315857
ebay_small,False,distance,False,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,False,11.3729,0.47646414610265986,792979.34,2.6523407073287397,15.0,0.5131833333333333,15,,,,,15,0.03,1.0,0.019176756963133812,0.26657208800315857
ebay_small,False,distance,False,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,False,11.3729,0.47646414610265986,792979.34,2.9394459432978777,19.97,0.5098416666666666,20,,,,,20,0.03,1.0,0.019176756963133812,0.26657208800315857
ebay_small,False,distance,False,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,False,11.3729,0.47646414610265986,792979.34,3.15898897881962,24.85,0.4766583333333333,25,,,,,25,0.03,1.0,0.019176756963133812,0.26657208800315857
ebay_small,False,distance,False,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,False,11.3729,0.47646414610265986,792979.34,3.806667852963116,47.77,0.45828333333333354,50,,,,,50,0.03,1.0,0.019176756963133812,0.26657208800315857
ebay_small,False,distance,False,True,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,False,11.3729,0.47646414610265986,792979.34,4.428601404063584,91.89,0.44990000000000024,100,,,,,100,0.03,1.0,0.019176756963133812,0.26657208800315857
ebay_small,False,distance,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,0.0,1.0,1.0,1,0.0,1.0,0.0,-0.26136335730552673,1,,,,
ebay_small,False,distance,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,1.5825664576513825,5.0,0.9624000000000007,5,0.0,1.0,0.0,-0.26136335730552673,5,,,,
ebay_small,False,distance,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,2.247361877249782,10.0,0.5281833333333333,10,0.0,1.0,0.0,-0.26136335730552673,10,,,,
ebay_small,False,distance,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,2.6523407073287397,15.0,0.5131833333333333,15,0.0,1.0,0.0,-0.26136335730552673,15,,,,
ebay_small,False,distance,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,2.9394459432978777,19.97,0.5098416666666666,20,0.0,1.0,0.0,-0.26136335730552673,20,,,,
ebay_small,False,distance,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,3.15898897881962,24.85,0.4766583333333333,25,0.0,1.0,0.0,-0.26136335730552673,25,,,,
ebay_small,False,distance,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,3.806667852963116,47.77,0.45828333333333354,50,0.0,1.0,0.0,-0.26136335730552673,50,,,,
ebay_small,False,distance,True,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,True,11.597,0.47646414610265986,792979.34,4.428601404063584,91.89,0.44990000000000024,100,0.0,1.0,0.0,-0.26136335730552673,100,,,,
ebay_small,False,distance,False,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,False,11.3729,0.47646414610265986,792979.34,0.0,1.0,1.0,1,,,,,1,0.0,1.0,0.0,0.26657208800315857
ebay_small,False,distance,False,False,0,0.5619207978578572,0.6885011348720045,0.5881861756831832,0.9509774928111648,0.6885011348720046,0.5659954573709304,0.6959206894734271,0.5940054058098144,0.953164861612515,0.6959206894734271,792979.34,11.360683914273807,0.15221989394356675,ebay_small,distance,1514661,100,100,False,11.3729,0.47646414610265986,792979.34,1.5825664576513825,5.0,0.9624000000000007,5,,,,,5,0.0,1.0,0.0,0.26657208800315857
